label,message
0,"Yeah I should be able to, I will text you when I am ready to meet up"
0,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i do not make it hav gd night
0," says that he is quitting at least5times a day so i wudn't take much notice of that. Nah, she did not mind. Are you going to see him again? Do you want to come to taunton tonight? YOU can tell me all about !"
0,"When you get free, call me"
0,How have your little darlings been so far this week? Need a coffee run tomo?Cannot believe it is that time of week already …
0,Ok i message you before i leave my house.
0,Still at west coast... Haiz... Ü will take forever to come back...
0,MMM ... Fuck .... Merry Christmas to me
0,alright. Thanks for the advice. Enjoy your night out. I am about to try to get some sleep...
0,Update your face book status frequently :)
0,Just now saw your message.it k da:)
0,Was it something you ate?
0,So what did the bank say about the money?
0,Aiyar dun disturb you liao... Thk you have lots 2 do aft you are cupboard come...
0,Hey they r not watching movie tonight so i will prob b home early...
0,Yar lor... How you noe? YOU used dat route too?
0,2mro i am not coming to gym machan. Goodnight.
0,Do Not think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
0,Can you look 4 me in da lib i got stuff have not finish yet.
0,Sounds great! I Am going to sleep now. Have a good night!
1,Do not b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
0,How come you got nothing to do?
0,Nothing will ever be easy. But do not be looking for a reason not to take a risk on life and love
0,i want to grasp your pretty booty :)
0,I have got it down to a tea. not sure which flavour
0,I am going 2 orchard now laready me reaching soon. YOU reaching?
0,Dear i am not denying your words please
0,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm
0,COME BACK TO TAMPA FFFFUUUUUUU
0,"2 celebrate my bday, y else?"
0,Merry christmas to you too annie!
0,Please tell me you have some of that special stock you were talking about
0,I sent them. Do you like?
1,"Urgent YOU ARE awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
0,"Awesome, be there in a minute"
0,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It is not that you do not know why I am upset--it is that you do not listen when i tell you WHAT is going to upset me. Then you want to be surprised when I am mad."
0,I have told you everything will stop. Just do not let her get dehydrated.
0,Or I guess  &lt;#&gt;  min
0,I am home. Ard wat time will you reach?
0,"Storming message: Wen you lift d phne, you say ""HELLO"" Do you knw wt is d real meaning of HELLO?? . . . It is d name of a girl..! . . . Yes.. And you knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
0,"If you want to mapquest it or something look up ""usf dogwood drive"", that is the tiny street where the parking lot is"
0,Aight should I just plan to come up later tonight?
0,Die... I accidentally deleted e message i suppose 2 put in e sim archive. Haiz... I so sad...
1,"Welcome to UK-mobile-date this message is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123"
0,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.
0,"Thanks again for your reply today. When is you are visa coming in. And r you still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha."
0,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
0,He said i look pretty wif long hair wat. But i thk he is cutting quite short 4 me leh.
0,Ranjith cal drpd Deeraj and deepak 5min hold
0,CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL YOU DETAILS LATER WENWECAN CHAT PROPERLY X
0,Hey you still at the gym?
0,"She said,'' do you mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
0,Much better now thanks lol
0,"Nothing, smsing you n xy lor. Sorry lor da guys neva c you in person but they sort of know you lor. So you wan 2 meet them xy ask me 2 bring you along 4 our next meeting."
0,"Let Me know when I can swing by and pick up, I am free basically any time after 1 all this semester"
0,Wa... YOU so efficient... Gee... Thanx...
1,3. You have received your mobile content. Enjoy
0,S but not able to sleep.
1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min
0,We will meet soon princess! Ttyl!
0,I will pick you up at about 5.15pm to go to taunton if you still want to come.
0,Oh :-)only 4 outside players allowed to play know
0,I anything lor.
0,Erutupalam thandiyachu
0,"Y cannot you try new invention to fly..i am not joking.,"
0,No..its ful of song lyrics..
0,"What do you reckon as need 2 arrange transport if you cannot do it, thanks"
0,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.
0,Shopping? Eh ger i toking about syd leh...Haha
0,What not under standing.
0,have * good weekend.
0,Miss call miss call khelate kintu opponenter miss call dhorte lage. That Is d rule. One with great phone receiving quality wins.
0,Call me when you get the chance plz &lt;3
0,The new deus ex game comin early next yr
0,My computer just fried the only essential part we do not keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
0,"My friend, she is studying at warwick, we have planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!"
0,Probably a couple hours tops
0,"LOL .. *grins* .. I am not babe, but thanks for thinking of me!"
0,Man this bus is so so so slow. I think you are going to get there before me
0,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
0,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade"
0,Ok
1,"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+"
1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
0,Nevermind take you are time.
0,So wat's da decision?
0,Wot is you up 2 then bitch?
0,Stupid.its not possible
0,She told to hr that he want posting in chennai:)because i am working here:)
1,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a
0,When are you guys leaving?
0,He neva grumble but i sad lor... Hee... Buy tomorrow lor aft lunch. But we still meetin 4 lunch tomorrow a not. Neva hear fr them lei. Ü got a lot of work ar?
0,Not able to do anything.
0,Ü takin linear algebra today?
0,This weekend is fine (an excuse not to do too much decorating)
0,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*"
0,Now project pa. After that only i can come.
1,Money i have won wining number 946 wot do i do next
0,"Sure, whenever you show the fuck up &gt;:("
0,That was random saw my old roomate on campus. He graduated
1,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid you are mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
0,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife...."
0,That sucks. So what do you got planned for your yo valentine? I am your yo valentine are not I?
0,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho"
0,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not
0,Hi good mornin.. Thanku wish you d same..
0,DO YOU WANT 2 MEET UP 2MORRO
0,Actually I decided I was too hungry so I have not left yet :V
0,I have sent ü my part..
0,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
1,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )"
0,Understand. his loss is my gain :) so do you work? School?
0,HOW ARE YOU? I HAVE MISSED YOU! I HAVE NOT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD IS NOT IT?xx
0,"Hiya, probably coming home * weekend after next"
0,Do not forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
0,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
0,Ok both our days. So what are you making for dinner tonite? Am I invited?
1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on you are phone - 4 details text horny to 89070 to cancel send STOP to 89070
0,I have no money 4 steve mate! !
0,I AM LATE TELLMISS I AM ON MY WAY
0,Never blame a day in you are life. Good days give you happiness. Bad days give you experience. Both are essential in life! All are Gods blessings! good morning.:
0,Normally i use to drink more water daily:)
0,Dare i ask... Any luck with sorting out the car?
0,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more"
0,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word)."
0,Hiya. How was last night? I have been naughty and bought myself clothes and very little ... Ready for more shopping though! What kind of time do you want to meet?
1,FreeMsg Hi baby wow just got a new cam moby. Want To C a hot pic? or Fancy a chat?I Am w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv
0,I have been trying to reach him without success
0,when you and derek done with class?
0,Never y lei... I v lazy... Got wat? Dat day ü send me da url cannot work one...
0,Never try alone to take the weight of a tear that comes out of you are heart and falls through you are eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
0,Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. 
0,Hope you are having a good week. Just checking in
0,"Haha, my friend tyler literally just asked if you could get him a dubsack"
0,Hey! do you fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x
0,Great. Have a safe trip. Do Not panic surrender all.
0,"SYMPTOMS when YOU are in love: ""1.YOU like listening songs 2.YOU get stopped where you see the name of your beloved 3.YOU will not get angry when your"
0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt you noe hor...  
0,Try to do something dear. You read something for exams
0,"7 wonders in My WORLD 7th You 6th You Are style 5th You Are smile 4th You Are Personality 3rd You Are Nature 2nd You Are SMS and 1st ""You Are Lovely Friendship""... good morning dear"
0,Gettin rdy to ship comp
0,I am in hospital da. . I will return home in evening
0,PISS IS TALKING IS SOMEONE THAT REALISE YOU THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
0,Think + da. You wil do.
0,I am awake oh. What is up.
0,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe
0,How much you trying to get?
0,"Come around  &lt;DECIMAL&gt; pm vikky..i am otside nw, il come by tht time"
0,Tell me again what your address is
0,"Honeybee Said: *I am d Sweetest in d World* God Laughed &amp; Said: *Wait,YOU Havnt Met d Person Reading This Message* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
0,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?
0,But you were together so you should be thinkin about him
0,hiya how is it going in sunny africa? hope you r avin a good time. give that big old silver back a big kiss from me.
0,At WHAT TIME should i come tomorrow
1,Want To have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/message rcvd
0,"CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE "
0,Omg how did you know what I ate?
1,URGENT! This is the 2nd attempt to contact YOU!YOU have WON £1000CALL 09071512432 before 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50
0,:( but your not here....
0,Not directly behind... About 4 rows behind ü...
1,Congratulations you are awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records"
1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+"
0,No plans yet. What are you doing ?
0,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
0,Not course. Only maths one day one chapter with in one month we can finish.
0,Wow did not think it was that common. I take it all back you are not a freak! Unless you chop it off:-)
1,"For you are chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
0,Noooooooo please. Last thing I need is stress. For once in your life be fair.
1,YOU have a Secret Admirer who is looking 2 make contact with YOU-find out who they R*reveal who thinks YOU ARE so special-call on 09065171142-stopsms-08718727870150ppm
1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if you like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
0,"I will see if I can swing by in a bit, got some things to take care of here firsg"
0,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I will make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)
0,Have you not finished work yet or something?
0,Tomorrow i am not going to theatre. . . So i can come wherever you call me. . . Tell me where and when to come tomorrow
1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
0,Right it was not you who phoned it was someone with a number like yours!
0,It is ok i wun b angry. Message you aft i come home tonight.
0,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon
0,Yo sorry was in the shower sup
0,"Carlos is down but I have to pick it up from him, so I will swing by usf in a little bit"
0,Full heat pa:-) i have applyed oil pa.
0,I am stuck in da middle of da row on da right hand side of da lt... 
0,Have you laid your airtel line to rest?
0,Hi did you decide wot 2 get 4 his birthday if not ill prob jus get him a voucher frm virgin or sumfing 
1,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
0,"Hey j! r you feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof love me xxxx"
0,And I do not plan on staying the night but I probably will not be back til late
0,THANX 4 PUTTIN DA FONE DOWN ON ME!!
0,"I need an 8th but I am off campus atm, could I pick up in an hour or two?"
0,"Oh... Haha... Den we shld had went today too... Gee, nevermind la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cannot catch up... "
0,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!
0,We live in the next  &lt;#&gt; mins
0,Y de asking like this.
0,Just glad to be talking to you.
0,Wat time ü finish?
0,Sorry da. I gone mad so many pending works what to do.
0,How much you got for cleaning
0,how is my favourite person today? r you workin hard? could not sleep again last nite nearly rang you at 4.30
1,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B
0,Ü called dad oredi...
0,Good. do you think you could send me some pix? I would love to see your top and bottom...
0,Nevermind... I am going to wear my sport shoes anyway... I am going to be late leh.
0,"Sorry, I will call later In meeting."
0,THIS IS A LONG FUCKIN SHOWR
0,"Received, understood n acted upon!"
0,They finally came to fix the ceiling.
0,"YOU need my presnts always bcz YOU cannot mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Do Not mis me...."
0,Jus finish blowing my hair. YOU finish dinner already?
0,I am on the bus. Love you
0,Lol ... I knew that .... I saw him in the dollar store
1,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
1,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
0,Only saturday and sunday holiday so its very difficult:)
0,Everybody had fun this evening. Miss you.
0,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?"
0,"I am in a meeting, call me later at"
0,Oh wow that is gay. Will firmware update help
0,These will not do. Have to move on to morphine
0,How come i din c ü... Yup i cut my hair...
0,K k pa Had your lunch aha.
0,Oh ho. Is this the first time you use these type of words
0,Captain vijaykanth is doing comedy in captain tv..he is drunken :)
0,Of course. I guess god's just got me on hold right now.
0,Do you hide anythiing or keeping distance from me
0,Have Not.
1,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
0,Sorry i din lock my keypad.
0,Did you got that persons story
0,Are you planning to come chennai?
1,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
0,God created gap btwn you are fingers so dat sum1 vry special will fill those gaps by holding you are hands.. Now plz do not ask y he created so much gap between legs !!!
0,We are okay. Going to sleep now. Later
0,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
0,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But do not ""DRIVE """
1,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 
0,Where r e meeting tomorrow?
0,Lol yes. But it will add some spice to your day.
0,Hope you are having a great day.
0,Our Prasanth ettans mother passed away last night. Just pray for her and family.
0,"K, I will work something out"
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04
0,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
0,I cannot pick the phone right now. Pls send a message
0,You call him and tell now infront of them. Call him now.
0,Ok no prob...
0,Ladies first and genus second k .
0,No. Yes please. Been swimming?
0,Mum not going robinson already.
0,Ok set let you noe e details later...
0,Not..tel software name..
0,I send the print  outs da.
0,I AM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO 
0,"When I was born, GOD said, ""Oh No! Another IDIOT"". When you were born, GOD said, ""OH No! COMPETITION"". Who knew, one day these two will become FREINDS FOREVER!"
0,"I did not get you are full message..sometext is missing, send it again"
0,"Probably not, I am almost out of gas and I get some cash tomorrow"
1,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
0,I forgot 2 ask ü all smth.. There is a card on da present lei... How? Ü all want 2 write smth or sign on it?
0,I am leaving my house now.
1,"Hi babe its Chloe, how r you? I was smashed on saturday night, it was great! How was your weekend? YOU been missing me? SP visionsms.com Text stop to stop 150p/text"
0,Ü ready then call me...
0,Wewa is 130. Iriver 255. All 128 mb.
0,It is a good thing I am now getting the connection to bw
0,Sry da..jst nw only i came to home..
0,"That is cool he will be here all night, let me know when you are around"
0,Are you staying in town ?
0,"Haha yeah, 2 oz is kind of a shitload"
0,Ok you can take me shopping when you get paid =D
0,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
0,"Alright we will bring it to you, see you in like  &lt;#&gt;  mins"
0,But pls do not play in others life.
0,Eatin my lunch...
0,Hmmm.but you should give it on one day..
0,"Did not try, g and I decided not to head out"
0,Ok no prob
0,Surly ill give it to you:-) while coming to review.
0,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How is work and the ladies"
0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
0,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
1,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU"
0,A guy who gets used but is too dumb to realize it.
0,"Okey dokey, i‘ll be over in a bit just sorting some stuff out."
0,Don no da:)what is you plan?
0,Yes fine 
1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on you are mobile or visit www.win-82050.co.uk"
0,I liked the new mobile
0,Anytime...
0,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
0,Yar but they say got some error.
0,Hey anyway i have to :-)
0,Wow so healthy. Old airport rd lor. Cannot thk of anything else. But i will b bathing my dog later.
0,Wif my family booking tour package.
0,"Did you say bold, then torch later. Or one torch and 2bold?"
0,"Haha awesome, I might need to take you up on that, what you doin tonight?"
0,Ya i knw you vl giv..its ok thanks kano..anyway enjoy wit you are family wit 1st salary..:-);-)
0,Huh so slow i tot you reach long ago liao... YOU 2 more days only i 4 more leh...
0,That Is cool princess! I will cover your face in hot sticky cum :)
0,Big brother‘s really scraped the barrel with this shower of social misfits
0,Oops i thk i dun haf enuff... I go check then tell ü..
0,S:)8 min to go for lunch:)
0,"Hey. What happened? YOU switch off you are cell d whole day. This is not good. Now if you do care, give me a call tomorrow."
0,"K will do, addie &amp; I are doing some art so I will be here when you get home"
0,My uncles in Atlanta. Wish you guys a great semester.
0,"Aiyo... Her lesson so early... I am still sleepin, haha... Okie, you go home liao den confirm w me lor..."
0,Forgot to tell ü smth.. Can ü like number the sections so that it is clearer..
0,"Yup. Anything lor, if you dun wan it is ok..."
0,"I am home, my love ... If your still awake ... *loving kiss*"
0,HELLO PEACH! MY CAKE TASTS LUSH!
1,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get YOU ARE games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply"
0,"There will be a minor shindig at my place later tonight, you interested?"
0,Jason says it is cool if we pick some up from his place in like an hour
1,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP YOU ARE SAME NUMBER, Get extra free mins/texts. Text YES for a call"
0,I (Career Tel) have added you as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
0,I have reached already.
0,I do not know ask to my brother. Nothing problem some thing that. Just i told .
0,K:)eng rocking in ashes:)
0,Wat time are ü going to xin's hostel?
0,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
0,Oh k:)after that placement there ah?
0,"Not for possession, especially not first offense"
0,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw about dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?"
0,I bought the test yesterday. Its something that let us you know the exact day you ovulate.when will get 2u in about 2 to 3wks. But pls pls do not fret. I know you r worried. Pls relax. Also is there anything in you are past history you need to tell me?
0,We have pizza if you want
0,"I keep seeing weird shit and bein all ""woah"" then realising it is actually reasonable and I am all ""oh"""
0,Many more happy returns of the day. I wish you happy birthday.
0,Ya very nice. . .be ready on thursday
0,I am in hospital da. . I will return home in evening
0,Thinking of you ;) x
1,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
0,Orh i tot you say she now still dun believe.
0,"When you just put in the + sign, choose my number and the pin will show. Right?"
0,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in you are life...!! gud n8
0,Thanx you darlin!i am cool thanx. A few birthday drinks 2 nite. 2morrow off! Take care c you soon.xxx
0,"If you are still up, maybe leave the credit card so I can get gas when I get back like he told me to"
1,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Do Not P >>>More info in n
0,Well boy am I glad G wasted all night at applebees for nothing
1,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
0,Ok lor... Or you wan me go look 4 you?
0,YOU wan 2 haf lunch i am in da canteen now.
0,Do not make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to you are years!! Gud ni8..swt dreams..
0,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he is around"
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
1,Thanks 4 your continued support Your question this week will enter you in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082
0,I am home. Doc gave me pain meds says everything is fine.
0,It is é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900)
0,Me too! Have a lovely night xxx
0,Prepare to be pleasured :)
0,Hi.:)technical support.providing assistance to us customer through call and email:)
0,if you text on your way to cup stop that should work. And that should be BUS
0,When Is your radio show?
1,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412
0,I am not sure if its still available though
0,watever reLation you built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
0,CHEERS LOU! YEAH WAS A GOODNITE SHAME YOU NEVA CAME! C YA GAILxx
0,Hi..i got the money da:)
0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
0,Ok then you tell me wat time you coming later lor.
0,YOU repeat e instructions again. Wat's e road name of you are house?
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
0,Quite lor. But dun tell him wait he get complacent...
0,Sorry completely forgot * will pop them round this week if your still here?
0,YOU R THE MOST BEAUTIFUL GIRL I HAVE EVER SEEN. YOU R MY BABY COME AND C ME IN THE COMMON ROOM
0,O we cannot see if we can join denis and mina? Or does denis want alone time
0,Sen told that he is going to join his uncle finance in cbe
0,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke 
0,"Call me, i am senthil from hsbc."
0,"Especially since i talk about boston all up in my personal statement, lol! I would have changed that if i had realized it said nyc! It says boston now."
0,Indeed and by the way it was either or - not both !
1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
0,Holy living christ what is taking you so long
0,Ü thk of wat to eat tonight.
0,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we are tog 4 exactly a mth today. Hope we will haf many more mths to come..."
0,We are on the opposite side from where we dropped you off
0,Yup. Izzit still raining heavily cos i am in e mrt i cannot c outside.
0,Send me your resume:-)
0,Gd luck 4 you are exams :-)
0,Or you ask they all if next sat can a not. If all of them can make it then i am ok lor.
0,Sorry that was my uncle. I.ll keep in touch
0,Saw Guys and Dolls last night with Patrick Swayze it was great
1,URGENT This is our 2nd attempt to contact YOU. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
1,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
0,Just come home. I do not want you to be miserable
0,I do not know why she.s not getting your messages
0,"its cool but tyler had to take off so we are going to buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
0,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I am nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?"
0,Reverse is cheating. That is not mathematics.
0,How do you plan to manage that
0,"Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off"
0,Sorry for the delay. Yes masters
0,Call me when you finish then i come n pick you.
1,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
0,What is up my own oga. Left my phone at home and just saw you are messages. Hope you are good. Have a great weekend.
